idnum,logistic_ensemble_regularization_factor=1e-06_internal_random
     2233672054,0.499643045546238
      537633146,0.499909470512575
     2078874347,0.499811655230734
     3638092168,0.499497890968894
       58196362,0.499603242950417
     1150966509,0.499514046655870
     3796042128,0.499917683435579
     3072508306,0.500172186548139
     3878986134,0.499508969361256
      884695447,0.499811808728822
     2726986138,0.499569305090253
     1247887771,0.499530490492813
     1732641187,0.500477592780164
     1760543142,0.499568926849860
     2428084650,0.499836944938622
      391848367,0.500126853660945
     2284863940,0.500208489629389
     2877448651,0.500513569058687
     2648768974,0.500263145310229
     3103965649,0.499525291501712
     2899255767,0.500090404620925
     2753938852,0.499742286694780
     1373077981,0.499748053448747
     3291931107,0.499748542078684
     2976760295,0.499781991871589
     3937534441,0.500221873623888
     2566373869,0.499909783649295
      153805298,0.499632851695162
     3259998708,0.500195315055855
     2570693374,0.499588067760133
     2638545403,0.500308021896839
     3669713407,0.499747021296322
     3405480451,0.500029859943709
     1470259719,0.499840240267453
      740557322,0.499819876170333
     1571799565,0.499546093582571
     3891479981,0.499519271419007
      986341913,0.499890360976843
      705159706,0.499938661499760
     1081721374,0.499783639053593
     1863241819,0.499726913909894
     2597126692,0.499798710976134
      221667877,0.499965425803492
     1914327446,0.499646258110358
      223183399,0.500444636630146
     3211469352,0.499565852320937
      241197609,0.499752019099840
     1984922154,0.499940070104396
     2576130613,0.499639520548237
     3395469881,0.499606001794963
     3402240151,0.499604574197033
     1663754816,0.499513358708544
     1271890500,0.499544440008600
     1343382088,0.500255848335596
     3033178703,0.499523971131581
      292889168,0.499504903838720
      666796625,0.499746539332711
     3016565331,0.499661177314238
     2052186708,0.500006802455871
     1490195897,0.499836851230454
     4169212504,0.499843716307312
      417350235,0.499898056298040
     1728774750,0.499651140795871
      311411296,0.499530357415589
     1287709284,0.499789456815055
     4235797096,0.499530136112528
      675529322,0.499845277604680
     1059373679,0.500715908249221
     4062413426,0.499502863814410
     1409090165,0.499847740677890
     4113760888,0.499648557427472
      369566332,0.500146322306073
     2875887722,0.499559647205237
     4098630272,0.499687327179983
     4028572289,0.499608726309579
     1352336002,0.499935909943286
      906519175,0.500063300354598
      304628365,0.500022550711055
       10216085,0.499866097582294
     1988797078,0.499812878454998
     2873991845,0.500487291689534
      437625510,0.499508735775759
     2165359274,0.499786683665424
       73499309,0.500211330090610
      453935793,0.499579962811151
      952656562,0.499744610106483
     4205724340,0.499797813906768
     2069758649,0.499764497999344
     2741191355,0.500172764086080
     3283878590,0.500251408209805
     3142525631,0.499592932162007
      523649730,0.499665123673150
     4123853512,0.499533092204710
     1685709517,0.499709887232610
     1258242766,0.499577654006389
     1070883551,0.499619915932137
     1791967981,0.499832667234828
     3400393458,0.499687479217668
     4201267955,0.499588352250053
     2118558452,0.500096863683850
     1015923445,0.499807747826136
      949631785,0.499727682517387
     3668738810,0.499562788896138
     1073349371,0.499596516563369
     2505499390,0.499804335358053
     4166579669,0.499533796298865
     3559965440,0.499690245637283
      897123075,0.499709838595290
     2681979655,0.499775476829025
     1441981193,0.500426332283060
     4106216208,0.499656953545997
     3462333912,0.499528385968535
      638078708,0.499960275860286
     2974147351,0.499898233800979
     2914370328,0.499811566518480
     1892746009,0.499795109924661
     3677799199,0.500231736711174
     1169204003,0.500167939201080
     1936007973,0.499634149017413
      806708007,0.499620417438201
     1608631094,0.499965644268103
     1696105276,0.499587360153679
     2249868093,0.499652536252527
     2222695232,0.499798595695073
     2573599555,0.499859507631780
     1429955396,0.499637373600900
     2720654149,0.499785811693461
     2580513606,0.499854011507940
      690398023,0.499739033757236
      659227466,0.499590217577912
     2955338574,0.499769195283963
     3011535696,0.499798010095270
     1160487773,0.500236336632186
      744663868,0.499669894725451
     2922939247,0.500004019990060
     1433748338,0.499517657977799
     2961039507,0.499521665485167
     3111535476,0.500008508498306
       32088949,0.499494323079554
     1426896361,0.499791924261802
      433057940,0.499751420449793
     3194807165,0.499503446995113
     1019339646,0.500234933013142
     1647534975,0.499772375903372
      858350469,0.499854062287602
     2629267607,0.500400455350608
     1027169090,0.499519726559723
     1849353105,0.499789775292054
      286638994,0.499872275098849
     2989687710,0.499902624462428
     1496245153,0.500248343944018
     2666668962,0.499752919533671
     1649050534,0.500624299970402
     4086546480,0.499675418121521
     2431878056,0.499733161353624
     1054392476,0.499554756653138
     3983721386,0.499682916347234
     3547186101,0.499536908158416
     1271940024,0.499664329046512
     2976252859,0.499798722085282
     3947971520,0.499818294266832
     3630015435,0.499582193138051
     2771690453,0.499502570662967
     3713369050,0.500669759303999
      672097245,0.500269118742710
     1828045801,0.500117131222870
     1945779026,0.499714120677616
     2213987327,0.499577832787305
     1292968960,0.499870849764475
     4157858823,0.499532364107336
      519627787,0.499884099975811
     1844839439,0.499672882069177
     4284400659,0.499843050748412
     2236015636,0.499514645833627
      483353625,0.499626978439015
     3308774428,0.500200414892067
     1376461855,0.499734327126307
      537584677,0.499846287886119
     3008103465,0.499707466137045
     3834668077,0.499804525857632
      446301236,0.499958423351163
      941974584,0.499786141682205
     1939563579,0.499530816537585
     1289569344,0.499547909703950
     4180902980,0.499577637069973
     3227673675,0.499829226911157
     1158259789,0.500342823547467
      317244499,0.499583316507101
      454796374,0.499918307163267
     2202215511,0.500000817092124
     2596816399,0.499742942832218
     3106997341,0.499844732450370
      733611111,0.499987687192613
     1067025519,0.500270154905214
     4294673526,0.499596586882092
     4185400452,0.499520567160407
     1617239679,0.500191793600806
     3374695568,0.499773601990666
     1206240403,0.499596122834881
     3201827993,0.499577336692270
     3232900250,0.499820499333365
     1428432027,0.500486132355915
     2711708833,0.499882331011989
      920454310,0.500576687256340
      571753639,0.499643307764589
     1126746995,0.499605742797580
     1667204277,0.499658146809535
      313550011,0.499856259459294
      646497471,0.499587844549207
     1315759297,0.499998237645199
     2464793805,0.499691000668476
     1308222670,0.499586406007243
     1588069587,0.500130947538042
     3661513945,0.499753509562126
       32228579,0.499614617099853
     3753092331,0.500390949045346
     1938523372,0.499843008294211
     2436539631,0.500128311802010
     1541915895,0.499951881754330
     3465635069,0.499627004231139
      662078719,0.499663353194837
     1569137927,0.499857092042732
     1092740361,0.500248953798266
     1959060749,0.499700466146916
      526099734,0.499829514549280
     1805632795,0.499703109536168
     2728165595,0.499830065954795
     2880521510,0.499743826332717
     2794472743,0.500317296138355
     3355780392,0.499939232774673
      363750706,0.499609837440761
     1938466099,0.499688839401910
     2094727390,0.499637288215703
     3575465272,0.500032406168287
      273895788,0.499992239471796
     1469015365,0.499566653246505
     1617683788,0.500246955633286
     2958140749,0.499826247416641
     1897915727,0.499700643828287
     1939383633,0.499610973280833
     2697307475,0.499690938799854
     1368417620,0.499679556198334
     1803011641,0.499726509400060
     2568684888,0.499558744445216
     1154467164,0.500056540766702
     3971409246,0.499601872834299
     3764143455,0.499601381173410
     1731183970,0.499823983908753
     3410019693,0.500200739690053
     2200094066,0.499807306980938
     1236739443,0.500383509457212
      835233154,0.499755091197259
     1629496711,0.499728863223559
     2325005705,0.500075119383919
     1799652746,0.499712031108882
     3211797899,0.500609968326532
     3082794562,0.499603561715310
      138167699,0.499553385341711
     1489954197,0.499688465424592
     1476494742,0.499660702467729
     1142482327,0.499624886097562
     2037712283,0.499556271989740
     4072318365,0.499564038798382
     3115345311,0.499683573950170
     1460618660,0.500261743178429
     1297860013,0.499851323626299
      272904435,0.499826491968095
      635291084,0.499598162037035
     1800046030,0.499518822957771
      558360016,0.499899526295821
     2459084241,0.500068201833607
     3968607702,0.499590941715358
     2083562968,0.499626765816566
      953476577,0.499849750115442
      897680871,0.499866073735763
     1763665395,0.499860059363400
     2126898676,0.499642421545251
     3647849976,0.499537212309006
     4021978617,0.499713645577486
     2058618366,0.500103545745071
      662488577,0.499803990422076
     3080914437,0.499519604723874
     3734898185,0.499810422529076
      913548811,0.499500011307132
     4266337807,0.500138713269526
      853501460,0.499879000200404
      805750294,0.499619429789563
     3027027480,0.499916581857779
      435725854,0.499938364430129
     2100676127,0.499598250585428
     3802498599,0.499808608141260
     3007915564,0.499516713298288
     1234429485,0.499824593493455
      535884040,0.500292026277638
     2161788471,0.499668461340410
     2511439416,0.499787223675082
     1698022969,0.499583922791766
     4086146619,0.499870202643625
      842294845,0.499733978158096
     4168803909,0.499543643065644
     1994379532,0.500053376613346
     3302123087,0.500142244410464
       10454613,0.500015674873279
     3393062486,0.499622169246321
     3799115353,0.499914732297202
     3531949659,0.499527138433338
     2840495709,0.499940238484736
     1122002527,0.499804040025037
     2800633460,0.500436565172089
      396691063,0.499747311694398
     1615472252,0.499508175045572
     2444273279,0.499784045164406
     1872873092,0.499868705521627
     3535808133,0.499510229632990
     2440177287,0.499640548161285
      432072329,0.499545050905942
      449480333,0.499533845023201
     2484930196,0.499703023697596
        3666201,0.499630119396760
       12830381,0.499757740647008
      512681658,0.499686834636753
     2549458627,0.499771424830777
     2602469060,0.499767743934749
      955357542,0.500009251908161
     3120219847,0.499495172788458
     4282705615,0.499889897695834
     2077591249,0.499703762242435
      339741137,0.499512746160838
     2626951163,0.499773663504149
     3723120933,0.499861716408563
      534554350,0.499520529568684
     3183331061,0.499856100432321
      801151677,0.500245852277237
       54322946,0.499745014595102
     3614328581,0.499671932833395
     2623170318,0.499810529571331
     1308763924,0.499698322058554
     2536572694,0.499509334874443
     3372730136,0.500038729681003
     2548852512,0.499707217180420
     1813563172,0.500589124616577
     1464133416,0.499839485684736
     3378226997,0.499982456227426
     4239607614,0.499894523171518
     1143826247,0.499625095519057
     3776816971,0.500154337467152
     2423061474,0.499682584819112
      512280408,0.499633319711975
     1043089241,0.499720736197803
     3775596378,0.499748449781660
     3665520476,0.499874683973933
     3474933600,0.499531577045498
     4031072098,0.499733139107820
      444450661,0.499858633093138
      849774440,0.499658131537018
     1433962346,0.499964611982220
     1952794477,0.499827341096476
     2995955573,0.499711878778135
     1704225769,0.499507310519732
     2470291321,0.500152711320645
     3565143937,0.499899314213012
      552560514,0.499564796955876
     2815600518,0.499628209150023
     4290324359,0.499699956436374
     2880883692,0.499870281997497
      472389271,0.499497898346554
      284764044,0.500412195187040
     3582994324,0.499510371450509
     2626771950,0.500230762358903
     3688818588,0.499991853514398
     1759545245,0.499668486029941
     4072204192,0.499522711790846
     3409389475,0.499739756955593
     2691467177,0.499930629497851
      730261418,0.500385931440118
     3902744498,0.499671423530576
     3375097779,0.499914163847849
       54159288,0.499653738455362
     3593717691,0.500729725611025
     2302737397,0.499616192343455
     3393409355,0.499581150418354
     1072588745,0.500027710503866
      865208268,0.500238920830263
     2184102221,0.499889931100266
     4266641366,0.499503548359230
     2923874264,0.499625883917103
     3872409566,0.500054406712814
       14444511,0.499522088866179
     1813981160,0.499720011253796
     2119559147,0.499742594626960
     3165702128,0.499726682284721
     1394616307,0.499874948078463
     2930903030,0.499769008797525
     3797428218,0.499765773728845
      391486463,0.499757476254821
     3717400577,0.499928833557101
     3536439299,0.500548019982506
     1426753545,0.499735366166046
     1919813642,0.499874019856211
      598886413,0.499855983798228
     2523490319,0.499840544639681
      104974358,0.500078003507930
     2680932378,0.499530646846057
     3821144119,0.499962714768722
     3657566264,0.499540779175187
     3942852667,0.499986990593144
      215066694,0.500526005415183
     3171109900,0.499718523028790
      185988792,0.500148817115521
      888719444,0.500089463984951
     3661016430,0.499934124532046
     3698378842,0.500069059903802
     1485326427,0.499727519391821
     4060702813,0.499820342884409
      722061407,0.500200793715086
     3024685155,0.499763075482927
     3530762340,0.499845681747955
     3716821350,0.499743020286926
     1778878570,0.499996582673398
     2934818931,0.500066594152154
     3277588603,0.499959306865343
     1272088704,0.499906172455513
      119572611,0.499596232302356
      315926660,0.499825917192995
     2581653639,0.499793856944329
     3799238793,0.500562152023768
      786253963,0.500505429375809
     1143785614,0.499658508149470
     2067851411,0.499522982027590
     2402835482,0.499849635747907
     2344855714,0.499922940323455
     2032634024,0.499736797267691
     3504388530,0.499763938252784
     1406576822,0.499527969767031
     2790394039,0.499855967556195
     3213093054,0.499837110223162
      283691199,0.499811668470040
      994404544,0.499797666830380
       14813380,0.499970995528683
     2711246540,0.499550367384334
      177470199,0.499713099256617
      724060372,0.499510913693956
     1323002069,0.499670475665031
      146589912,0.499839371434561
      892250330,0.499901203119286
      550209759,0.499621918235563
     2734393568,0.500015810432174
     2031331565,0.500009953361330
     3237611768,0.499579698580684
     2729109755,0.500358364076024
      561490172,0.499936862399726
      710658324,0.500231100637588
      362989846,0.500249883842030
     2556455193,0.499616586397455
     1867671834,0.499530583509269
     3609626909,0.500057834589335
     3781830943,0.499551004740041
      465324329,0.499866540843976
     2973804842,0.500609778999180
     3022424368,0.499543933688615
      121407795,0.499720268247004
     2932574516,0.500238210364103
      784951605,0.499629638895130
     3579980088,0.499638852662729
     3384019258,0.499523962968349
     1624413919,0.499741875059756
     2881947964,0.499556149850033
     1635494206,0.500072542909392
     1679182144,0.499504689110514
     2828519747,0.499699761224957
     2902034762,0.499641163620768
     1438673227,0.499908213381668
     4218906960,0.499550825208263
     2082318676,0.499563941659425
      710502743,0.499640568221078
      376809818,0.499697480107455
      543017310,0.499556500992037
      699418984,0.499829683911651
     4010740074,0.500303766323911
      485509484,0.499722705030229
      793872755,0.499725412373735
     2659576180,0.500055703908737
      125806967,0.499879988552693
     1293221082,0.499710908847443
      562694526,0.499587170549210
      227821952,0.499773288908019
     1774100886,0.499751247955290
     4188449159,0.499695958412799
     3712313737,0.499700267454611
      128166283,0.500218849929384
     1581525388,0.499932042246106
     2406443405,0.499791967715886
     2430035694,0.499568943441246
     3661605270,0.499604691680648
      671066522,0.499658190520420
      366201244,0.499960806311580
     4108421541,0.499743863289497
      863701417,0.499896841572271
     1941146030,0.499571264126289
     1581997128,0.499673504678777
     4113836467,0.499895009274591
     2659667017,0.499778351368061
     1574094581,0.500316087331344
     2292255175,0.499776994006210
     3688663497,0.499657436365000
     1724574161,0.500048791010177
       41839058,0.499615249711783
     1945078227,0.499673667471449
      551700951,0.499732233925594
     2140367323,0.500012033582727
     3855157726,0.499572317339597
     2536016354,0.500162550900585
      822921699,0.499711153278102
     3981625830,0.499666181716804
     1644022252,0.499951292076523
     1967294964,0.499667137110260
      907995638,0.500181378341948
     3771247314,0.499829596290578
     1619470841,0.499886282975512
      910289404,0.499854418321434
      298740821,0.500005529245474
     1480362498,0.499649353638906
      174795272,0.499650684672185
     2367269385,0.499962877386359
     3204377106,0.499784329297954
     2129357338,0.499496374692518
     3421776413,0.499543054533594
     2116913700,0.499720049380395
      871664165,0.499856687310443
      495856172,0.499530893223850
      900909613,0.500214587039114
      277219886,0.500462307042215
      139594293,0.499966582462945
     1480124983,0.499999434395436
     1905125954,0.499721755436613
     3671812676,0.500373634559535
     3897887302,0.499597263361649
     1701030471,0.499546522215344
     1605741128,0.500130261473855
      871524956,0.500032005001184
      262695517,0.499556087905690
      775948897,0.499612459609389
     3589671529,0.499849287578934
     4152535659,0.499788976404666
     1094199917,0.499525963003069
     3500518001,0.499746929098467
      506466751,0.499533568391397
     2176248451,0.499772363974722
       57895567,0.500104569675331
     3907627668,0.499965396680021
     1068804761,0.499876948151192
     2803952283,0.499684073025082
     3582446236,0.499514051530849
     1472531102,0.500022399892967
        3762856,0.499977995121198
     3554809628,0.499974965279412
     3251055280,0.499599500259341
      710347441,0.499982521409430
     2717665971,0.500234354898611
     4112337591,0.499560184684782
      851544763,0.499681975035888
     1629162174,0.499747756594073
     4272745155,0.499644778242769
     2183219908,0.500225050090437
     3976252102,0.499553853379091
     1572162249,0.499743992194904
      608275154,0.499868673624088
      689908435,0.500181172940588
     3760893049,0.500180289849397
      831744733,0.500093974567117
      913926878,0.499500320382584
      401894115,0.499679484929994
     3706702972,0.499910530883256
     3952937710,0.499797642730953
      770288372,0.499927824776672
      155749111,0.499830548891966
     2104760106,0.499817262902860
       71240446,0.499777574109892
     2660068095,0.500352095410226
     3704515339,0.499748141972887
     2036861708,0.500066085892996
     3409201936,0.499534418824027
     3746597652,0.499520642029398
     1135405846,0.500030898461942
     2917649183,0.500346609167318
     3888565025,0.500144758586500
     2850515750,0.499870132016583
      584723240,0.499739926040071
      199543593,0.499727994551124
     2147815901,0.499493601240461
     1192790833,0.499498647842069
      894405427,0.499598244296270
     1425926964,0.500484850414072
      922536762,0.499535588289424
      193628988,0.499623439706840
     1309797181,0.499934178109475
      405179198,0.499775394464878
     1831422783,0.499510368251676
     2431150913,0.499942826040414
      233278274,0.499619300296010
      189960673,0.499498188597985
      128699208,0.499688345753459
     2056899406,0.499963646881423
     1608510287,0.500209880640868
     4277267286,0.499503457173885
     2374896473,0.499601549880474
     1885207695,0.499814369556158
     1898064737,0.499660175974295
     3421047650,0.499558152283201
      438504297,0.499521823552797
       38529900,0.499661385907712
      412396401,0.499776894115070
     3241708403,0.499767023618421
     3544271743,0.499790920455828
     4134914945,0.499629023477300
       15666050,0.499832178228182
     1866476419,0.499782134299947
      470264709,0.499882245861697
     3504622477,0.499587999845682
     2416569231,0.499511575419685
     2304674709,0.499816866036060
     3867257754,0.500128363567916
     2081278875,0.499534756791316
      131722143,0.499499340284517
     2646150048,0.500169965728955
      597789611,0.499542008307029
     3596815284,0.499589488961872
     3759631297,0.500200155464247
     4083223490,0.499772201024488
      635537227,0.499709302295337
     1437936582,0.499620623330042
     3839658957,0.500277044785014
      922490701,0.499685426693193
      151276515,0.500173682346637
     4173835236,0.499911776288659
      435866601,0.499778199042818
     2906852332,0.499821274210986
      941501424,0.499537157117490
     4034210806,0.499543519346877
     3785534455,0.500400519885845
     3905473528,0.499570227856502
     1214999547,0.499501063608185
     3314961405,0.499521891171112
     2168327170,0.499988052087925
      812100611,0.500143011846762
     3298692104,0.500063854560077
      446540812,0.499849168445465
     3421907983,0.499881350761862
     2074416984,0.499819977462204
     1466372611,0.500024647186970
      812198935,0.499682511053957
     1547700058,0.499972026279778
      892800032,0.499947954593398
     1859578915,0.499543188568989
     3276610737,0.499684864173754
     1464842076,0.499960531105303
     1732070447,0.500073086916252
      422128692,0.500137486286039
      136563772,0.500513081567562
      214707270,0.499811421438548
     3724069959,0.499908232701510
      964193353,0.499876798649725
      225113954,0.500092455253775
      724896846,0.499656319728186
       27472397,0.500186862160271
     2132896853,0.499519561989728
      186731606,0.499534435843494
     3139345593,0.499616787036915
     4113091686,0.499822045677723
      890483217,0.499657952088265
     1281133672,0.499591186172502
     1916316778,0.499752228492370
     3866823789,0.499556295105579
      637979759,0.499726596767579
     1547750521,0.500091194408593
     4221947002,0.499742041756752
      657779836,0.500045560562731
     1309641855,0.500299417109726
     1543539840,0.499684803878590
       57560196,0.499653209961020
     2315750533,0.500157373791053
      315616399,0.500182755711077
     1237707923,0.499605862723289
      546335892,0.499789296637132
     2667998362,0.499598093390750
     2619206821,0.499756462965973
     2886823078,0.499757004802058
     1808840561,0.499787555504482
     4289817784,0.499828274001064
     4067798202,0.499723894873706
      676539582,0.499556974826882
      158222197,0.499814750860777
     3189394625,0.499935609801519
     2490846405,0.499524701635956
     4207217864,0.500140576017528
      619728073,0.499884432964185
     3415207115,0.499668265693208
     2792025292,0.500223136527648
     2746559694,0.500155953476887
     1234980050,0.499581194349717
     1197239508,0.499892230514662
     4166159578,0.499732963729029
     1087081695,0.499561225062394
     1501711584,0.499819508620439
     1956637930,0.499595219069540
     3450391790,0.500729351310528
      326528240,0.499505508703108
     1806167282,0.499582825808998
     1270320376,0.500281672212522
     2680032505,0.499996793043434
     1575709954,0.500054617002116
     2510011606,0.499871580192949
     1984441612,0.499602862307438
       81603853,0.499877835118593
     1198722318,0.500418005263745
     2845256258,0.499673708227679
     1400704277,0.499775667028696
     4057451798,0.500080650817953
     1084009755,0.499798531075386
     1612639517,0.500079991368994
     3119066405,0.499729242385800
     1129975088,0.499602879978969
      218664243,0.499836948688638
     1627884852,0.499533525616300
     4203793720,0.500117673716662
     2948992316,0.499797030866174
     3646262592,0.500007490016388
      340897089,0.499865459809485
      963325255,0.500236762197952
     3003100489,0.500159601916070
     1736035661,0.499957730894090
     3819482455,0.500106324294894
     3509464412,0.499549036224567
     3729493345,0.500052491709715
     1808911717,0.500247904914042
     4136856940,0.499717313154024
     3306630510,0.499787841316936
      876080497,0.499511861563573
     3045444979,0.499702356491729
     3877088629,0.500262506727388
     4112346491,0.499689579780617
     2275192200,0.499508516794630
     3115961744,0.499516541608478
     1121602963,0.499546191408181
      554233248,0.499917373416230
     3111587242,0.499957316217489
     2801913261,0.499876101453477
     2292977070,0.499792158276080
       95774621,0.500253471397473
     4023700917,0.499586085619739
     1294380470,0.499746959677904
     2861403575,0.499823443508278
      714436037,0.500283199098244
     1963837347,0.499766205517408
       52301276,0.499714460805284
     3370348001,0.499652461061580
      521080290,0.499796617456574
      157732323,0.500013656076569
     1092218350,0.499527497012682
     2427375089,0.499741356437172
     2573356539,0.499742669540047
      438541117,0.499812875835054
     2317192710,0.499619586149708
     2467114242,0.499773390021896
     3432402448,0.499507565919410
     2612645396,0.499641821765302
     1666158101,0.499534038659016
     1128051289,0.499783207302386
     3023048216,0.499713582186471
     3574722077,0.500295845399553
       42935543,0.499879729189980
      433974817,0.499790759101303
     3187461675,0.499582327872407
     2567114284,0.499630252049238
     3165597234,0.499608473080807
     1591840307,0.499688618603500
     4294270217,0.499692543896101
       61279800,0.499830245920823
     3316633147,0.499623098488124
     4027829823,0.499515646015947
     2937826883,0.499595424517891
     3746065989,0.499722007056994
     2434666055,0.499508293252140
      124726856,0.499865747320575
      441200201,0.499597035443852
     1484713229,0.500309579682304
     1615064656,0.499775863329480
     3111947859,0.499740373996056
       80662100,0.499621939659734
      182988375,0.499757930906466
     1341727332,0.499625705026978
     2110109626,0.499660384151151
     1174163042,0.499527786622478
     3160174180,0.500118828865885
     3273059941,0.500257834590664
     1939639911,0.499849818852535
     3061108330,0.500497960045229
      534703725,0.499931073759626
      390794866,0.500048290152683
     1566551667,0.500121185537249
      117821048,0.499801178717479
     3788000892,0.500219829947385
     4167003777,0.499627000202154
     3781652098,0.499920249267986
     2503822984,0.499937213110367
      267021979,0.499560538550079
     1787417200,0.499529415295851
       46861991,0.499991342962055
     2308848817,0.499637563070685
      372616876,0.499709305043594
     1634043849,0.499931704885764
     2777108152,0.499502674782106
     1094151866,0.499522066662371
     2952851131,0.499669649283831
     4116467389,0.500244242266492
     2554299873,0.500100681358182
     1015049924,0.499557079890620
      568225478,0.499552211356094
        1257163,0.499602822290344
     3766718161,0.500062484362444
     1131998935,0.499942396999467
     3779145439,0.499690053508024
      158502627,0.499702618170220
     1257934569,0.499601411361011
     3527479018,0.499635340456606
     4253662503,0.499776874825527
     1742016237,0.500017521851508
     2835645053,0.499498304492549
     1270771444,0.499967623856535
     1285533434,0.499765715504619
     3594702588,0.499981173427419
      569716486,0.499961400438445
     3493744392,0.499814355610421
     1118646028,0.499864451442289
     1755041549,0.499533769933086
     3811110673,0.499564346287411
     3559935768,0.500633022771960
     1856163611,0.499616985452594
      470564430,0.499742132662087
     2494672673,0.500625673223862
     3280760610,0.499862607683411
     2871398184,0.499929413737220
     2059693868,0.499563520438562
     2002825005,0.499741388812496
     1821355823,0.499544966062545
     2754340045,0.500020051647931
     1563422519,0.499498062146375
     4184403768,0.499689478622835
     2891705652,0.499761022089247
     1947537211,0.499616166848456
     2326703934,0.499501075398708
     4131991365,0.500221440425726
     1520840518,0.500649772284576
     1466478409,0.499766372305156
     1088122699,0.499819346960263
     1625018191,0.499546126219495
     3360501585,0.499895747390020
      977096533,0.500109869485031
      891039579,0.499791674274310
     2575724380,0.500040165486534
     2424926057,0.499738398339698
     3913175832,0.499710221843872
     1306963824,0.500738847512503
      333893490,0.499763536075768
     2842627955,0.500543653268313
     2790084474,0.499734636112154
     3598651262,0.499497562354707
     3701772160,0.499611858179079
     2219446146,0.500083035103462
      872843243,0.500210515827539
     1111143713,0.500094785877858
     3528822674,0.499921041803250
      386305939,0.499958455471851
     3936325532,0.499564877419030
     1404981150,0.500291133515609
     1193187313,0.499928555730874
       20688811,0.499588024193644
     2853515181,0.499824591673010
     3113996209,0.499565403340119
     1660064414,0.499891598471496
     1890627511,0.499521869056681
     2260168632,0.499559863606511
     1434742717,0.500471967810017
     3640913861,0.500214071135559
     1497722098,0.499557888428582
     1845333964,0.499876682651213
      225832912,0.499820825743802
       73166801,0.500267084836685
      797700051,0.499920499538228
     3357044693,0.499896405897916
      888716623,0.499729728194363
     2629504988,0.499574429146298
     2833321952,0.499793551317464
     1710721019,0.500172090624008
     3111604202,0.499903820062675
     2572185579,0.499662104430825
     2221617133,0.499820936292471
     1065373685,0.499755596497291
     2359283704,0.499601893221759
     1002508282,0.499583656362752
     2144358400,0.500100852811993
     4059254786,0.499590785428717
     2151395332,0.500009295777106
     1771663369,0.499958412019130
     1644675757,0.499624702440482
     2880106515,0.500085134985665
     3645190166,0.499864605046908
     2797146136,0.499881616967957
     1003261977,0.499639682359037
     4010594330,0.499695848023885
      599339043,0.499862053631651
      419508265,0.499771120051157
