idnum,RandomScorer_LeaveUnscored
      456062317,-0.644206464559540
      459625222,0.657557101236027
      460028216,0.677475385491624
      461894494,4.122454457543609
      462524822,-0.594982610681923
      463169189,-0.203946140088261
      463788607,-0.487595865946232
      465324329,-0.135293789532862
      465532435,0.342812209655928
      466367952,0.312559888940996
      467554528,0.452561075850941
      468416893,0.681920488586734
      470264709,-0.081653739766359
      470564430,-0.592717467527067
      472389271,-1.473186863605534
      473378632,-1.090457818563793
      473606287,-0.497443683031837
      473862671,-0.318626028382193
      474837456,-0.650133444311719
      476525107,-1.340952716754587
      477234809,0.680689826198357
      479389719,1.041068089651909
      483353625,-1.027411885339873
      483865903,0.216672295655912
      484534841,1.673059000980732
      485333393,0.144617917934300
      485509484,-0.646368524466135
      488919411,-0.171075481232096
      491535621,0.482728246104199
      493197297,-0.516059353294496
      493836051,-0.240660733912196
      495856172,-1.403881466531221
      496756955,2.575763458882433
      497328452,1.835106693736085
      501962084,0.383802181238809
      502436245,0.250526161881224
      503453855,0.269342557765364
      504520496,1.352392438964038
      506466751,-1.316801698773896
      508362269,1.393583603505643
      509707858,2.531451583957008
      509745862,1.673135050977345
      510329964,-0.093395887738405
      510492343,0.006641184227898
      511906768,0.213428591137718
      512280408,-0.942839950293887
      512334274,0.724744142512756
      512681658,-0.651234173912298
      513757280,-0.794730817740958
      519627787,0.068149951462888
      519926207,-0.999796582618103
      521080290,-0.188365292648308
      522760195,0.971532237297352
      522795721,1.299362431673111
      523649730,-1.008003479772002
      523782723,2.933864255361354
      525997655,0.148082665341059
      526099734,-0.124886766625155
      526660911,0.936246884668574
      526977776,1.094021244828903
      529738474,0.337601381179713
      529753643,-0.109882418657486
      531245106,-0.582165726798039
      534554350,-1.441775395410243
      534703725,0.224962142565762
      535884040,0.536648728722528
      537584677,-0.109535703338859
      537633146,0.189871949998671
      538404590,-0.440068860658781
      538766771,-0.504821351752048
      543017310,-1.319948595376643
      543268629,0.806241496501527
      544502666,-0.457654918129851
      546335892,-0.210702341425427
      550209759,-1.049198701977590
      551057472,-0.474535675202555
      551700951,-0.906289439416916
      552560514,-1.226195525141692
      554056686,0.049923161678794
      554233248,0.166688286071385
      558360016,-0.064966618177049
      561490172,0.185892291216945
      562036278,0.279132741283911
      562694526,-1.146499476868355
      565949124,-0.991829656145677
      568225478,-1.297860718275937
      569716486,0.265836812110544
      570683458,0.153953991742699
      571367201,0.433329974658084
      571753639,-0.985132043780378
      571839380,0.213707547457940
      573138166,-0.328258178880784
      573325347,0.750122221343629
      575285667,1.106360649003164
      577097781,-0.985567844983565
      580103847,-1.125484864807247
      581685157,1.571701447109850
      581888358,-0.738441785495389
      582489655,-1.369636510855192
      583376511,-1.259116617777905
      583611083,1.036052728488636
      583656889,-0.223844760016673
      583967487,2.291791290893618
      584723240,-0.481636720643834
      586021554,-1.080173248608657
      586275045,-0.114219166908913
      586519180,-0.625200594211914
      588075369,-0.168636469612399
      588242317,-0.587430188084061
      590846608,0.937943178209188
      591328112,0.367825038877463
      595230820,-1.303557871597008
      596918352,-0.374833087697199
      597789611,-1.225742184724442
      598246307,0.762170872338632
      598886413,0.026032350651973
      599339043,-0.169008150797882
      599457430,-0.396039771413926
      602085114,0.775017569441596
      603029778,1.096126851170581
      604664181,-0.167110974028355
      606248839,0.039232337192345
      606532167,0.160913287699502
      608255149,0.675148484992955
      608275154,-0.234187412192340
      611202773,0.564823727494187
      616526268,-0.090808807547187
      617879162,-1.151023903037449
      619728073,-0.073032279314303
      622466425,-0.646668632179052
      625031019,-0.343945730062913
      625179483,-1.090235771741800
      626339741,0.769070685452964
      627261626,-0.348094100614132
      635291084,-1.187605184697968
      635537227,-0.544510623527240
      637597144,2.517950184063641
      637979759,-0.665832496660321
      638078708,0.153813798161496
      639244931,-1.035625664004003
      644607191,1.037682024109509
      646497471,-1.198617773758021
      651003137,0.970064269446291
      651050282,-1.382912460070940
      651522193,0.369732694943177
      654240762,2.162209927174544
      655085531,0.410911819095598
      657779836,0.565006318222298
      658871276,0.875988665723513
      659227466,-1.127011708829600
      659583424,1.191104216391514
      662078719,-0.795905021936962
      662488577,-0.517922057033021
      665528729,1.050591488961175
      666796625,-0.440097164638972
      669817356,-1.123968744525256
      670357906,-0.388713394556900
      670366919,-1.154407262569102
      671066522,-0.751009548005476
      672097245,0.425255902864450
      673526084,-0.795823137790728
      675347337,0.075838350371587
      675529322,-0.039825565981927
      676539582,-1.293437626272706
      677864767,0.616509312115689
      678940729,-0.532904479514417
      682059223,-0.177625264536282
      683125625,1.698065665271434
      683884880,1.988046617860893
      686342322,-0.479650638617657
      687684225,-0.119937685694637
      689141496,1.581795912909438
      689223691,0.602711984786986
      689772978,-1.110632388145292
      689908435,0.348379658166204
      690398023,-0.525910713169046
      696685957,-0.616745938270421
      697006387,-1.179070687972642
      697364166,-0.938506392838565
      697963049,-1.238339513029075
      698088705,-0.701808615269550
      698265621,1.596373522475429
      699418984,-0.104840789918896
      701883639,0.663803124595236
      702596671,0.355986545412464
      702889076,-1.097785196993637
      705066247,-1.247297558720681
      705159706,0.363330416740266
      705322684,1.739142310973664
      705610059,-0.661432179807708
      705820785,1.065213427806250
      706602757,2.695410918711478
      707053711,0.065402574788209
      708375566,1.442428021712356
      708721154,-0.797623364978136
      709339942,1.485660792733358
      710347441,-0.180867310947550
      710502743,-0.969409511764662
      710658324,0.666563240435375
      712148823,0.996109208825091
      713408414,-0.141838174561247
      713804506,1.125908849791086
      714436037,1.016029983721463
      714721769,-0.216352765763942
      715610178,-0.180001556123366
      717244866,-0.679982253074691
      717320052,1.650871569511370
      720386308,-1.224432976944248
      720672552,-1.397101346239276
      722061407,0.744214875915427
      724060372,-1.421847169048694
      724896846,-0.858682637480690
      726242011,0.063352401083454
      726718481,0.426660902162784
      729505721,0.224813074606936
      729512225,-0.198900398453260
      730261418,1.163513455907240
      733611111,0.136479136499608
      733976499,0.747772972743854
      734178203,0.174550389638813
      737203963,3.018300559378722
      738039210,-1.432291198144697
      739218891,-1.410374356069177
      739521277,2.289522873050427
      740557322,-0.278308999201112
      742314262,-0.266561634744900
      742671655,-0.849592366162770
      743414577,1.631888568009624
      744338799,1.354559014560491
      744541799,1.566194711464785
      744663868,-0.905834781700502
      745965706,2.753647272250550
      751501773,-0.284569518609937
      753881937,-0.756351168940178
      760048671,0.948026090006614
      764009382,-1.034414973917239
      764501827,-0.997056739777183
      767754035,-0.229235366093490
      768578084,-0.177200171216850
      770288372,-0.208243304444876
      771340907,-1.280291736859135
      773332920,-1.147762608915343
      775948897,-1.014852127536918
      777180973,2.194534039783786
      779665589,-0.794828980135561
      783765051,-0.892709687441666
      784951605,-1.102400576275824
      785199153,-1.059976322146085
      786253963,1.182580201666814
      787487372,0.935196954643673
      787896922,-1.122185624421982
      788560084,-1.462764628592572
      788922738,-0.241763964457046
      789592262,0.199493617411809
      789759910,1.851375367310142
      791486108,-1.379048910604406
      792582166,0.466450176768762
      793872755,-0.467903424102562
      796224186,0.809191319793570
      797700051,0.242280870464628
      798713773,1.280066860783488
      798781721,-0.442142358861175
      799037499,1.713588588618612
      799989205,-0.800731791950185
      801151677,0.584153654896010
      801247343,0.360927840691816
      803130962,-0.130279316542726
      805615667,-1.274143401379896
      805750294,-1.007534780779423
      806708007,-1.015106046977260
      806986857,1.911485254848497
      808370823,0.261217263266635
      808714118,-0.078227251768736
      808939678,0.471640060936053
      811299227,1.999369816027750
      812100611,0.003772131517023
      812198935,-1.265740761753404
      819556357,0.759087225585154
      819589694,0.171430650117285
      819690133,1.084150709259622
      821933587,-0.936754040931603
      822921699,-0.627305392774883
      823884110,1.372758562418803
      825690832,2.477131529048154
      827279254,2.017163650526771
      829076517,1.255509042071482
      829192364,0.778361091205243
      830668318,1.670051302400136
      830690443,-1.295005415414545
      831407409,1.775104590075619
      831744733,0.331026172148663
      833462533,-1.360075846908554
      835233154,-0.431917443270885
      835544864,-0.381963969663356
      837168258,1.616608357365485
      837727334,1.092804694166123
      839647252,-1.283823981096863
      842294845,-0.721380410487991
      844303563,0.878210665616612
      848662249,-1.289547826752711
      849261353,-0.566205046835808
      849774440,-0.824170008190842
      851544763,-0.924257884121379
      851695072,1.000986297954994
      852918999,0.381426704650560
      853501460,0.141885556341990
      854116106,0.188733588618660
      856808662,0.062749522496708
      858350469,-0.029831856647908
      860074920,-1.473186863605534
      860669619,0.513130850523560
      862638253,-0.598642297693216
      863701417,0.244922973975503
      863978321,-0.355652281668057
      865197954,-0.822312512334053
      865208268,0.669146169698557
      865973392,1.497549256700595
      866073317,-1.391262022835162
      867036895,1.188651536264493
      869527661,1.305952542401980
      871524956,0.550695118876525
      871664165,0.034847892576261
      872843243,0.436412744490307
      873627318,-0.252828586946481
      873911567,0.319132244478706
      874215730,0.125726893184525
      875118281,-1.454241902973211
      875764320,-1.191777995943438
      876080497,-1.445875676715749
      878579529,-0.261169398730784
      880517009,0.307509610382340
      881204355,0.192505981519169
      884695447,-0.125751988893353
      884763618,-0.591758372205458
      885349487,-0.219602409071118
      886897913,-1.388488513828495
      887226072,-1.005445131582485
      888716623,-0.944757667974885
      888719444,0.511619585804684
      890483217,-0.914631910049344
      890900717,1.960884766515809
      891039579,-0.363215027137972
      892067936,-1.193506228975075
      892212061,0.187910949305647
      892250330,-0.353528519921179
      892800032,0.406763279045426
      893065444,-1.441775395410243
      894198086,0.494580469258552
      894405427,-1.095173750347883
      895853008,0.381462504827338
      897123075,-0.593877668689416
      897680871,0.175526494028033
      900909613,0.469649777383951
      903219453,1.272411877653991
      903249092,1.113614692849002
      903669618,1.151738922785731
      906285644,-1.219697219478233
      906519175,0.357870029118505
      907217745,0.995802186632449
      907995638,0.219866341582764
      908877348,-0.439687729551203
      910289404,0.002604722053457
      913548811,-1.473186863605534
      913926878,-1.473186863605534
      920454310,1.039596589032453
      922490701,-0.869896493588919
      922492103,-0.844480479680577
      922536762,-1.342460330102445
      923564528,0.621477876891747
      924930627,-0.079304189838173
      925185965,-0.850516277861689
      925630280,0.373077563744848
      926233925,-0.123663441141434
      927241245,0.877517727125397
      927439134,-0.945658344311244
      928131429,-0.406294297515321
      929500382,1.371546409738900
      932018235,-0.230513166300334
      932664477,-0.866172021136932
      933075164,0.912318939134032
      936201299,1.637904916665033
      936596102,0.141298453926683
      939050663,1.649163880135937
      940701851,0.283549944383101
      940857718,1.402584187946250
      941131288,1.038046665714857
      941501424,-1.350113944610908
      941771033,0.870336542805846
      941974584,-0.521458134383283
      942615776,0.954096752916102
      942952452,1.190619489535740
      943568795,2.344301616561314
      943707226,-0.140367667373713
      944157726,-0.383196240631919
      944763734,-0.140737741138443
      945307889,0.543501235223842
      946176016,-0.335085541040562
      947148085,-0.175210755336042
      948245034,-0.058368731154977
      948967429,-1.011518768321958
      949631785,-0.617774134362056
      952656562,-0.563632113461827
      953476577,-0.159230686440296
      953585030,-0.676165804448823
      953718597,2.167811437659502
      955049195,-0.942598943102416
      955357542,0.447474116478479
      957332047,-0.028989163063815
      958228198,2.014135719024428
      958658909,-1.274352210533483
      959916286,0.338854425921697
      962120049,1.363853477458634
      962614151,-0.335829680295393
      963325255,0.838465608148986
      964193353,0.233151763519007
      964214726,1.321954683238967
      966775199,0.404576561213475
      966934580,0.018500982026458
      968305142,0.510155342330259
      970193724,-1.122918486333439
      975033642,1.507913062304802
      975258901,-1.090064815560992
      976910388,0.110213258905279
      977096533,0.479788744929102
      978070867,-0.687480934584434
      981652924,0.864865156696137
      982299277,-1.224885255859947
      982360109,-1.114863800684292
      986341913,-0.064131104581284
      987058389,1.913955650510489
      991469263,0.133586488104850
      991566113,-0.795596918730568
      992893661,1.533400824180946
      994404544,-0.337245892847286
      995632459,3.328491534051055
     1000660300,0.750811083514237
     1002508282,-1.161176292448017
     1002887023,1.210164712557769
     1003261977,-0.872883322133703
     1003888808,-1.357169410556527
     1009881948,-0.749034942597644
     1014196308,-0.937126135522244
     1015049924,-1.304450277213517
     1015923445,-0.063345619781950
     1019198242,-0.916211087195405
     1019339646,0.370539831971843
     1022186216,-1.326560408252101
     1027169090,-1.412393454984915
     1029416392,1.282244471532180
     1032513984,2.714207126921341
     1034805825,1.539674609363973
     1035902579,1.139583178380360
     1037939704,-0.539015726282616
     1039301878,1.137741533426670
     1043089241,-0.754330116753465
     1043562783,-0.778821347843634
     1048768634,-1.306444967000982
     1050025814,0.985982149568681
     1050898424,1.634356205268266
     1051260193,-0.200666822470161
     1053548620,-1.323411509029181
     1054392476,-1.317987853232789
     1059373679,1.311677110989973
     1060059945,-0.604728261126817
     1065344433,1.872883546785387
     1065373685,-0.420960517066971
     1067025519,0.715239339560595
     1068725161,1.812198849684106
     1068804761,-0.426297312012770
     1069350779,-1.425067522891645
     1070883551,-1.025390925323152
     1071396361,-0.819051100358689
     1072308446,1.295238642383979
     1072588745,0.522033726983826
     1073349371,-1.143308864234762
     1077458166,-0.837151533223136
     1078121284,-1.324003055165436
     1079161931,-0.282690562452228
     1081108256,3.157460272218366
     1081721374,-0.275776305285665
     1082086708,-1.068552446460015
     1084009755,-0.427645314799521
     1085602029,0.541577421250941
     1085755604,-0.234238890378526
     1086955232,0.196894915693453
     1087081695,-1.317715743106094
     1087592563,-0.625739799149842
     1087905599,1.695436106332283
     1088122699,-0.258536236383526
     1088675114,0.133636873595735
     1088854352,0.669352301683976
     1091227106,0.197833340098321
     1092218350,-1.313292421575365
     1092740361,0.471755533114050
     1093013972,-1.314318790371024
     1094151866,-1.411887913685334
     1094199917,-1.382454398826078
     1098125924,-0.613144150826933
     1101158478,-0.476127630358566
     1101745897,-0.240442811861587
     1105067091,-1.209916359866280
     1105444833,2.083886984504065
     1107449997,0.343235793738582
     1107905072,-1.146273737608088
     1108729241,-0.868800480950292
     1108959666,-0.311887267549637
     1109121263,0.137125200108261
     1109564424,-0.739582759838727
     1111143713,0.715953560463311
     1113443869,-0.169723824098138
     1116599329,0.174174976332344
     1117376840,-0.663346133798408
     1118339851,-0.682498413447285
     1118646028,0.104239301679031
     1118838963,2.589822871412109
     1120148704,1.212430705399850
     1120441496,-0.242748201673922
     1121602963,-1.302118629359933
     1122002527,-0.145974118888995
     1123247168,0.238673246299758
     1125007695,-1.020904318021290
     1126746995,-0.998663984159306
     1128051289,-0.352733108101707
     1129975088,-1.055171972972517
     1130470487,-0.386651670594533
     1130658284,1.305093317490586
     1131998935,0.258756589624830
     1132714357,-0.194877691642597
     1134182585,-0.839611169090937
     1134443164,0.307869530518838
     1135177319,-0.296547417420463
     1135370468,-0.686881653080665
     1135405846,0.472220663423690
     1138144104,-0.474992190490235
     1139621696,-0.408511836124476
     1141059689,-1.312340044470351
     1141589906,1.134683562278584
     1142482327,-1.087638744635996
     1143029381,-0.679494355519001
     1143364355,-1.066824406133826
     1143785614,-0.923617597848243
     1143826247,-0.931465836946716
     1145519935,1.169412607716339
     1148893818,-1.349838650081290
     1150966509,-1.426359206319557
     1151619985,0.742668914626127
     1154247915,0.931534708017629
     1154467164,0.404522989857238
     1154780517,-0.394479324295316
     1154924059,0.894172361877461
     1155626003,0.869799070672318
     1156633980,-1.264811904272386
     1157225708,-1.256255746675996
     1158059503,-0.321623118589857
     1158259789,0.718477046242150
     1160291173,0.698666783941586
     1160487773,0.629249234632333
     1161236228,0.521648425653433
     1162879243,-1.407303377715424
     1165357540,-1.231506788834120
     1166358001,-0.320833324830789
     1169204003,0.478495309079601
     1169567864,0.240249498017513
     1171027314,-0.084282272557026
     1171216312,0.418549218060035
     1174044620,0.068885417483997
     1174136050,0.813154028675517
     1174163042,-1.377754506942447
     1175566970,-0.327746982365571
     1177315202,-0.805719445297706
     1181098320,-1.314069106721510
     1182511172,0.633156798322517
     1185588306,-0.688501457483215
     1186618419,-0.575497224386581
     1188789953,0.638004515789147
     1188814891,-0.534451228397783
     1189280839,0.599163576374551
     1189381056,2.927825018170315
     1190760738,1.622108512106311
     1191354555,0.210131092957345
     1191531607,0.971453457640515
     1191894799,-0.693211292644672
     1192649359,1.509155434196075
     1192790833,-1.441989168724270
     1192972458,0.427903291113890
     1193187313,-0.006211734065283
     1193485629,-0.255246001587182
     1194400862,-0.812901309915154
     1194652849,0.521007199989343
     1197239508,-0.401627540925495
     1198436877,-0.949431174073003
     1198722318,0.797932717604378
     1200379445,-1.396057610286683
     1200462129,-1.020531297932027
     1200830187,-0.722863716767648
     1200888092,1.873475537062524
     1204391713,-0.173233206235401
     1205089754,0.148637162322862
     1205966543,-0.074753973258285
     1206240403,-1.248418203744909
     1206383312,0.036139099552337
     1210625435,1.904426019676207
     1211170095,-1.140685650775305
     1211938659,-0.840475286442592
     1212634670,0.511680291963370
     1214999547,-1.423409460544216
     1220720897,0.189783142922941
     1221009051,-0.087883037522097
     1224335645,-0.452075143605251
     1226537542,0.856457956682221
     1227471515,-1.473186863605534
     1228470659,0.824070739385401
     1233995324,-0.746027328155270
     1234429485,-0.198184947816347
     1234980050,-1.199444892655209
     1235516601,-0.114713786225711
     1235709666,-1.150369614018716
     1236739443,1.112551193173486
     1236740319,0.166917874304080
     1237707923,-1.100588457343798
     1239109318,-0.791692786899915
     1239435542,-1.384169260947779
     1240241112,-0.296388625476312
     1241464267,-1.042240083438245
     1247887771,-1.375415947516172
     1249461283,1.037072472890991
     1251667674,-0.317424698653451
     1255956033,-1.170671138681695
     1256092655,-0.190948920797927
     1256182240,-1.060910699428945
